 C O N T R O L   I N F O R M A T I O N

      NUMBER OF NODAL POINTS . . . . . . . (NUMNP)  =        845
      NUMBER OF ELEMENT GROUPS . . . . . . (NUMEG)  =          1
      NUMBER OF LOAD CASES . . . . . . . . (NLCASE) =          1
      SOLUTION MODE  . . . . . . . . . . . (MODEX)  =          1


 D I S P L A C E M E N T S (Final State)

    NODE           X-DISPLACEMENT    Y-DISPLACEMENT    Z-DISPLACEMENT
     464         1.059799e-04      5.711953e-06     -1.027109e-05
     465         1.017155e-04      1.044869e-05      7.444559e-07
     466         1.020256e-04     -4.560996e-06     -3.887412e-06
     467         1.016782e-04     -5.225085e-06      1.043748e-06
     468         1.061594e-04     -2.064968e-07     -1.040480e-05
     469         1.094368e-04      2.596746e-06     -1.123737e-05
     470         1.031272e-04     -4.689365e-06      5.287758e-06
     471         1.053727e-04     -1.276758e-06     -2.037349e-06
     472         1.087428e-04     -2.767345e-06     -7.712791e-06
     473         9.800511e-05      2.375244e-06      8.424458e-07
     474         9.603027e-05      4.897137e-06      5.651159e-06
     475         9.748253e-05      8.121974e-06      9.515939e-06
     476         9.766126e-05     -1.005886e-06      4.997623e-06
     477         9.767030e-05     -3.048133e-06      9.391016e-06
     478         1.044269e-04     -1.675795e-06      5.141494e-06
     479         1.053805e-04      6.535997e-06     -2.190769e-06
     480         1.085463e-04      8.201341e-06     -7.596320e-06
     481         1.090643e-04      2.646930e-06     -5.121188e-06
     482         9.916412e-05      1.856626e-06      8.500732e-06
     483         9.859948e-05     -4.179141e-07      1.197101e-05
     484         9.854445e-05      5.512056e-06      1.203112e-05
     485         1.007223e-04      2.709151e-06      1.272382e-05
     486         1.020441e-04      6.300116e-06      6.133091e-06
     487         1.028745e-04      9.914737e-06      5.401196e-06
     488         1.044221e-04      8.229132e-06      9.265067e-06
     489         1.087453e-04      9.935898e-06     -3.542752e-06
     490         1.130405e-04      5.653316e-06     -1.022567e-05
     491         1.087094e-04      1.051984e-05      7.106630e-07
     492         1.046152e-04     -2.999805e-06      9.141173e-06
     493         1.089376e-04     -4.519765e-06     -3.676628e-06
     494         1.086693e-04     -5.138090e-06      9.836374e-07
     495         1.131581e-04     -1.075663e-07     -1.028165e-05
     496         1.163771e-04      2.680273e-06     -1.105958e-05
     497         1.100248e-04     -4.625457e-06      5.108113e-06
     498         1.068619e-04     -3.638301e-07      6.961428e-06
     499         1.054834e-04     -3.984286e-07      1.160160e-05
     500         1.121553e-04      3.876242e-09     -3.373256e-06
     501         1.109794e-04     -1.819064e-06      1.672809e-06
     502         1.156927e-04     -2.653589e-06     -7.585585e-06
     503         1.160117e-04      2.905616e-06     -6.700927e-06
     504         1.155086e-04      8.280243e-06     -7.485501e-06
     505         1.086524e-04      2.693972e-06      8.403004e-07
     506         1.121326e-04      6.359710e-06     -1.324793e-06
     507         1.070588e-04      4.330529e-06      6.947913e-06
     508         1.053982e-04      5.608194e-06      1.170258e-05
     509         1.075186e-04      2.790073e-06      1.233970e-05
     510         1.097028e-04      9.995737e-06      5.319579e-06
     511         1.111971e-04      8.319953e-06      8.953325e-06
     512         1.112820e-04      4.933428e-06      8.780263e-06
     513         1.120631e-04      5.687884e-06      1.126364e-05
     514         1.156308e-04      9.998686e-06     -3.501202e-06
     515         1.198808e-04      5.766831e-06     -9.993966e-06
     516         1.174857e-04      7.630015e-06     -1.556718e-06
     517         1.155337e-04      1.061046e-05      6.534514e-07
     518         1.222581e-04      8.325451e-06     -7.310184e-06
     519         1.113870e-04     -2.928105e-06      8.833582e-06
     520         1.151466e-04     -2.622519e-06      2.896448e-06
     521         1.158778e-04     -4.403506e-06     -3.704941e-06
     522         1.155054e-04     -5.060785e-06      9.157026e-07
     523         1.200320e-04     -3.549694e-09     -1.010409e-05
     524         1.203678e-04      1.280831e-06     -6.136582e-06
     525         1.231699e-04      2.755124e-06     -1.077539e-05
     526         1.224527e-04     -2.562088e-06     -7.416430e-06
     527         1.167182e-04     -4.569785e-06      4.900398e-06
     528         1.164915e-04      1.010985e-05      5.023395e-06
     529         1.140787e-04      2.844968e-06      1.185556e-05
     530         1.121309e-04     -2.603447e-07      1.123496e-05
     531         1.130583e-04      1.417257e-06      4.965364e-06
     532         1.175243e-04     -2.320869e-07     -1.465270e-06
     533         1.177285e-04      8.395149e-06      8.633421e-06
     534         1.170816e-04      4.246709e-06      5.950422e-06
     535         1.185001e-04      5.761042e-06      1.079562e-05
     536         1.221122e-04     -4.991816e-06      8.269462e-07
     537         1.192266e-04      4.569075e-06     -3.740779e-06
     538         1.165551e-04      6.246725e-06      2.729056e-06
     539         1.223363e-04      1.005307e-05     -3.400913e-06
     540         1.220589e-04      8.137516e-06     -3.302590e-06
     541         1.265804e-04      5.764765e-06     -9.752775e-06
     542         1.221403e-04      1.066394e-05      6.153662e-07
     543         1.288183e-04      8.392690e-06     -7.033137e-06
     544         1.179394e-04     -2.903011e-06      8.458344e-06
     545         1.196566e-04     -1.236217e-06      2.993932e-06
     546         1.225073e-04     -4.348375e-06     -3.509308e-06
     547         1.243913e-04      1.442254e-06     -4.475851e-06
     548         1.266859e-04      7.347683e-08     -9.777408e-06
     549         1.297664e-04      2.824235e-06     -1.043227e-05
     550         1.290156e-04     -2.465022e-06     -7.175420e-06
     551         1.203770e-04      2.927798e-06      1.132762e-05
     552         1.223738e-04      2.561496e-06      8.610494e-06
     553         1.186167e-04     -3.519374e-07      1.071116e-05
     554         1.231819e-04     -4.504515e-06      4.665907e-06
     555         1.288096e-04      1.012059e-05     -3.274185e-06
     556         1.246360e-04      5.837447e-06      1.022075e-05
     557         1.228358e-04      1.014672e-05      4.973172e-06
     558         1.240132e-04      8.496525e-06      8.172580e-06
     559         1.240879e-04      6.549594e-06      3.742349e-06
     560         1.291388e-04      1.026782e-05      4.497113e-06
     561         1.285124e-04      1.072247e-05      5.409971e-07
     562         1.233564e-04      4.360483e-07      4.790024e-06
     563         1.241962e-04     -2.836860e-06      8.058048e-06
     564         1.220648e-04      2.838796e-06      7.314123e-07
     565         1.255602e-04      4.164375e-06      6.808589e-06
     566         1.283676e-04     -2.894958e-06     -8.339313e-07
     567         1.284659e-04     -4.942385e-06      7.657278e-07
     568         1.291124e-04     -4.210364e-06     -3.619863e-06
     569         1.329668e-04      5.932630e-06     -9.303871e-06
     570         1.288835e-04      5.349058e-06     -3.967529e-06
     571         1.350915e-04      8.409744e-06     -6.737752e-06
     572         1.284556e-04      1.253392e-08     -2.155658e-06
     573         1.331349e-04      1.459464e-07     -9.420826e-06
     574         1.360667e-04      2.889778e-06     -1.000245e-05
     575         1.352586e-04     -2.408487e-06     -6.882363e-06
     576         1.391678e-04      5.835356e-06     -8.975300e-06
     577         1.351036e-04     -4.208700e-06     -3.255656e-06
     578         1.246852e-04     -1.507989e-07      1.019828e-05
     579         1.264297e-04      2.984925e-06      1.069379e-05
     580         1.345249e-04     -4.862952e-06      7.326993e-07
     581         1.285537e-04      7.147067e-07      6.278671e-06
     582         1.300366e-04     -1.814569e-06      2.266162e-06
     583         1.293723e-04     -4.469800e-06      4.389313e-06
     584         1.302201e-04     -2.844854e-06      7.495868e-06
     585         1.349494e-04      1.014670e-05     -3.160725e-06
     586         1.313635e-04      7.025121e-06     -2.149211e-07
     587         1.345660e-04      1.078134e-05      5.119449e-07
     588         1.352699e-04      8.814263e-06      2.679069e-07
     589         1.310407e-04      5.696169e-06      4.237316e-06
     590         1.304718e-04      5.922606e-06      9.586449e-06
     591         1.299480e-04      8.534282e-06      7.728477e-06
     592         1.349403e-04      1.031781e-05      4.308060e-06
     593         1.380272e-04      8.270865e-06      1.231715e-06
     594         1.408247e-04      1.020023e-05     -2.970504e-06
     595         1.402821e-04      1.085332e-05      4.403788e-07
     596         1.321067e-04      2.945104e-06      6.095877e-07
     597         1.390129e-04      6.067994e-06     -4.827746e-06
     598         1.410335e-04      8.476879e-06     -6.341587e-06
     599         1.353653e-04     -1.352784e-06     -2.727678e-06
     600         1.341192e-04      2.907887e-06     -4.596600e-06
     601         1.392843e-04      2.239790e-07     -8.975341e-06
     602         1.420926e-04      2.951078e-06     -9.479557e-06
     603         1.412719e-04     -2.282057e-06     -6.586444e-06
     604         1.449917e-04      5.947406e-06     -8.370609e-06
     605         1.411051e-04     -4.092548e-06     -3.173040e-06
     606         1.331728e-04      3.086598e-06      6.491832e-06
     607         1.306294e-04     -1.883511e-07      9.500437e-06
     608         1.320853e-04      3.030971e-06      9.938820e-06
     609         1.384981e-04     -1.882588e-06      1.296858e-07
     610         1.351682e-04     -4.436935e-06      4.112995e-06
     611         1.402217e-04     -4.814832e-06      5.899514e-07
     612         1.467627e-04      8.418598e-06     -6.084246e-06
     613         1.358670e-04      3.590670e-07      3.400099e-06
     614         1.356933e-04     -2.693451e-06      7.147075e-06
     615         1.397479e-04      5.884201e-06     -1.168930e-06
     616         1.367558e-04      5.742724e-06      3.934728e-06
     617         1.359154e-04      5.960584e-06      8.887188e-06
     618         1.356798e-04      8.709004e-06      7.056695e-06
     619         1.426966e-04      7.858342e-06     -2.484934e-07
     620         1.405502e-04      1.041397e-05      3.801983e-06
     621         1.462817e-04      1.023991e-05     -2.779632e-06
     622         1.455737e-04      1.089753e-05      4.426951e-07
     623         1.477483e-04      2.983554e-06     -8.898366e-06
     624         1.410024e-04      8.665716e-07     -2.641632e-06
     625         1.450451e-04      2.951843e-07     -8.467228e-06
     626         1.467648e-04     -2.335584e-06     -5.995574e-06
     627         1.477702e-04      5.144250e-06     -4.620329e-06
     628         1.504416e-04      5.824981e-06     -7.865370e-06
     629         1.505346e-04      3.460257e-07     -7.864040e-06
     630         1.448410e-04     -5.671279e-07     -1.143940e-06
     631         1.463899e-04     -4.077447e-06     -2.812647e-06
     632         1.520602e-04     -2.189951e-06     -5.628253e-06
     633         1.396724e-04      1.547323e-06      4.669411e-06
     634         1.373672e-04      3.052637e-06      9.151928e-06
     635         1.358849e-04     -3.918809e-08      8.867578e-06
     636         1.410216e-04     -1.825412e-07      8.052819e-06
     637         1.406651e-04     -4.382565e-06      3.796781e-06
     638         1.455410e-04     -4.776922e-06      5.553852e-07
     639         1.409625e-04     -2.720878e-06      6.445271e-06
     640         1.530532e-04      3.026046e-06     -8.178239e-06
     641         1.518701e-04      8.517743e-06     -5.513252e-06
     642         1.553847e-04      6.054280e-06     -7.138836e-06
     643         1.516081e-04     -3.964585e-06     -2.802495e-06
     644         1.504026e-04     -4.744960e-06      4.767018e-07
     645         1.456822e-04     -4.354065e-06      3.408058e-06
     646         1.505813e-04     -4.810316e-07     -1.147624e-06
     647         1.568332e-04     -2.088074e-06     -5.197376e-06
     648         1.555750e-04      4.034923e-07     -7.161176e-06
     649         1.525405e-04      4.630418e-06     -3.323205e-06
     650         1.421813e-04      3.116763e-06      8.224019e-06
     651         1.455407e-04     -7.536013e-08      7.213610e-06
     652         1.453536e-04      1.506252e-06      4.178986e-06
     653         1.457772e-04     -2.769649e-06      5.745485e-06
     654         1.409492e-04      6.027027e-06      8.049250e-06
     655         1.453383e-04      1.042665e-05      3.673240e-06
     656         1.407994e-04      8.715429e-06      6.523610e-06
     657         1.474467e-04      6.711429e-06      2.007198e-06
     658         1.504257e-04      1.092380e-05      3.559552e-07
     659         1.512984e-04      1.026550e-05     -2.524962e-06
     660         1.454580e-04      8.693658e-06      5.999308e-06
     661         1.433910e-04      3.045769e-06      5.013940e-07
     662         1.417421e-04      5.671000e-06      4.159210e-06
     663         1.467618e-04      7.102762e-06     -5.737167e-07
     664         1.495669e-04      1.682417e-06     -3.505449e-06
     665         1.445316e-04     -6.085680e-07      2.040997e-06
     666         1.578463e-04      3.079271e-06     -7.385877e-06
     667         1.499862e-04      1.046043e-05      3.218806e-06
     668         1.565491e-04      8.603101e-06     -4.933930e-06
     669         1.599483e-04      6.059537e-06     -6.451451e-06
     670         1.561279e-04     -3.954157e-06     -2.470099e-06
     671         1.547704e-04     -4.716074e-06      4.430058e-07
     672         1.502685e-04     -4.329426e-06      3.023900e-06
     673         1.560448e-04      4.833239e-07     -2.239001e-06
     674         1.600233e-04      4.352156e-07     -6.490436e-06
     675         1.606404e-04     -2.160078e-06     -4.526860e-06
     676         1.558818e-04      1.029332e-05     -2.265211e-06
     677         1.559219e-04      5.895794e-06     -2.167715e-06
     678         1.547968e-04      1.095065e-05      2.666021e-07
     679         1.503574e-04      5.872896e-06      2.982738e-06
     680         1.454000e-04      6.057441e-06      7.254107e-06
     681         1.495185e-04      8.874835e-06      5.215667e-06
     682         1.505370e-04      2.109253e-07      2.910666e-06
     683         1.495755e-04     -2.653188e-06      5.212175e-06
     684         1.494918e-04     -1.340230e-07      6.287226e-06
     685         1.464899e-04      3.153024e-06      7.368309e-06
     686         1.496363e-04      3.087403e-06      4.207096e-07
     687         1.621527e-04      3.120838e-06     -6.652675e-06
     688         1.523173e-04      4.597034e-06      3.378868e-06
     689         1.493761e-04      6.163770e-06      6.303147e-06
     690         1.503287e-04      3.199806e-06      6.313127e-06
     691         1.538372e-04      1.050415e-05      2.874687e-06
     692         1.526773e-04      5.403756e-06      4.442289e-06
     693         1.530322e-04      8.796233e-06      4.492532e-06
     694         1.606041e-04      8.467797e-06     -4.520929e-06
     695         1.546432e-04     -5.604338e-07      1.544080e-06
     696         1.542173e-04     -4.320355e-06      2.692774e-06
     697         1.562059e-04     -2.404590e-06      1.933624e-06
     698         1.533557e-04     -2.775802e-06      4.431437e-06
     699         1.596180e-04      1.760702e-06     -2.718757e-06
     700         1.598852e-04      1.028323e-05     -2.065455e-06
     701         1.574760e-04      6.741863e-06     -8.856899e-07
     702         1.586601e-04      1.096814e-05      2.847941e-07
     703         1.638589e-04      6.099621e-06     -5.641332e-06
     704         1.604972e-04      8.533208e-06     -1.346163e-06
     705         1.639774e-04      4.913769e-07     -5.673425e-06
     706         1.636128e-04      1.105238e-06     -3.853999e-06
     707         1.600739e-04     -3.871234e-06     -2.234509e-06
     708         1.586294e-04     -4.699754e-06      2.974076e-07
     709         1.643950e-04     -1.992378e-06     -3.916078e-06
     710         1.528604e-04      6.230801e-06      5.293927e-06
     711         1.575729e-04     -4.291957e-06      2.260297e-06
     712         1.528885e-04     -2.377898e-09      5.246515e-06
     713         1.554842e-04      1.584896e-06      2.958983e-06
     714         1.564527e-04     -2.657624e-06      3.696035e-06
     715         1.535774e-04      3.182450e-06      5.194477e-06
     716         1.551923e-04      3.128469e-06      3.434312e-07
     717         1.659892e-04      3.164441e-06     -5.723756e-06
     718         1.576167e-04      6.792966e-06      1.405047e-06
     719         1.574506e-04      1.057609e-05      2.290746e-06
     720         1.563073e-04      8.905778e-06      3.743583e-06
     721         1.641326e-04      8.588297e-06     -3.852183e-06
     722         1.633180e-04      1.027695e-05     -1.737857e-06
     723         1.618855e-04      1.104277e-05      2.137601e-07
     724         1.607340e-04     -3.976851e-07     -8.531441e-07
     725         1.626639e-04      4.701177e-06     -2.403036e-06
     726         1.673428e-04      5.989130e-06     -4.730800e-06
     727         1.674311e-04      4.677229e-07     -4.774628e-06
     728         1.634503e-04     -3.902429e-06     -1.770872e-06
     729         1.618594e-04     -4.623139e-06      2.582214e-07
     730         1.675283e-04     -2.036273e-06     -3.286889e-06
     731         1.556519e-04      6.262001e-06      4.272198e-06
     732         1.601618e-04      6.007777e-06      1.768692e-06
     733         1.602223e-04      1.058069e-05      1.872682e-06
     734         1.588566e-04      8.946002e-06      2.845113e-06
     735         1.602478e-04      3.441362e-07      1.762318e-06
     736         1.604604e-04     -4.251576e-06      1.805763e-06
     737         1.557748e-04     -8.794788e-08      4.260476e-06
     738         1.590184e-04     -2.641978e-06      2.818949e-06
     739         1.561274e-04      3.211212e-06      4.051517e-06
     740         1.604521e-04      3.172395e-06      2.046428e-06
     741         1.612146e-04      3.185916e-06      2.360351e-07
     742         1.692117e-04      3.139817e-06     -4.710049e-06
     743         1.612025e-04      1.636264e-06      1.853337e-06
     744         1.580957e-04      3.258565e-06      2.763286e-06
     745         1.580356e-04     -7.516659e-08      3.151112e-06
     746         1.595074e-04      2.120382e-08      1.896833e-06
     747         1.605685e-04     -3.476028e-07      2.093727e-06
     748         1.610198e-04     -2.750563e-06      1.863899e-06
     749         1.627284e-04     -4.251824e-06      1.386327e-06
     750         1.657204e-04      5.927621e-06     -1.350569e-06
     751         1.673713e-04      8.557700e-06     -3.243646e-06
     752         1.662460e-04      1.029871e-05     -1.399627e-06
     753         1.701421e-04      6.121307e-06     -3.889598e-06
     754         1.645379e-04     -6.176696e-07      0.000000e+00
     755         1.642202e-04     -3.847080e-06      0.000000e+00
     756         1.609649e-04     -1.001127e-06      0.000000e+00
     757         1.620843e-04     -2.540941e-06      8.729864e-07
     758         1.651993e-04     -4.285618e-06      3.700494e-07
     759         1.602566e-04      3.640365e-07      8.686678e-07
     760         1.664778e-04     -1.633258e-06      0.000000e+00
     761         1.649558e-04      7.139955e-06      1.339628e-07
     762         1.645345e-04      1.105061e-05      1.415754e-07
     763         1.608311e-04      6.028194e-06      2.012350e-06
     764         1.578784e-04      6.322173e-06      3.192832e-06
     765         1.625258e-04      1.063664e-05      1.416695e-06
     766         1.643115e-04      4.959048e-06      7.445738e-07
     767         1.607326e-04      8.901842e-06      1.927891e-06
     768         1.595186e-04      6.315995e-06      1.921991e-06
     769         1.641322e-04      7.823144e-07      5.471155e-07
     770         1.643271e-04     -4.274241e-06      8.630950e-07
     771         1.677575e-04     -4.618975e-06      6.608816e-08
     772         1.623061e-04      3.466337e-06      7.287735e-07
     773         1.594056e-04      3.274578e-06      1.526633e-06
     774         1.603127e-04      6.258893e-06      9.243084e-07
     775         1.606995e-04      3.276627e-06      0.000000e+00
     776         1.638315e-04      2.128001e-06      0.000000e+00
     777         1.633489e-04      4.921841e-06      0.000000e+00
     778         1.610252e-04      7.512955e-06      0.000000e+00
     779         1.643317e-04      6.889145e-06      0.000000e+00
     780         1.622708e-04      9.228411e-06      8.341739e-07
     781         1.657616e-04      5.226390e-07     -1.391366e-06
     782         1.664329e-04     -3.800586e-06     -1.454363e-06
     783         1.701411e-04      4.700708e-07     -3.833068e-06
     784         1.647529e-04     -9.593903e-07      2.510225e-07
     785         1.645288e-04     -4.622551e-06      1.971026e-07
     786         1.665105e-04     -4.595974e-06      1.263342e-07
     787         1.686912e-04     -3.788156e-06     -1.061543e-06
     788         1.700301e-04     -2.021507e-06     -2.417844e-06
     789         1.655455e-04      3.230286e-06      1.293582e-07
     790         1.679749e-04      3.865018e-06     -1.301117e-06
     791         1.717718e-04      3.197820e-06     -3.717427e-06
     792         1.656083e-04     -1.372751e-06      4.124627e-07
     793         1.725014e-04      5.129506e-07     -2.900929e-06
     794         1.701713e-04     -3.795751e-06     -6.640949e-07
     795         1.720825e-04     -1.867880e-06     -1.678823e-06
     796         1.684465e-04     -2.751212e-06     -4.638067e-08
     797         1.705954e-04     -3.976646e-06     -2.939269e-07
     798         1.682742e-04     -4.624946e-06      0.000000e+00
     799         1.665661e-04      1.106899e-05      7.817220e-08
     800         1.699900e-04      8.527065e-06     -2.461821e-06
     801         1.687993e-04      8.073020e-06     -6.356416e-07
     802         1.685131e-04      1.028652e-05     -1.131485e-06
     803         1.724101e-04      6.059285e-06     -2.893521e-06
     804         1.678495e-04      1.174508e-06      8.920752e-09
     805         1.690068e-04     -8.559126e-07      0.000000e+00
     806         1.665247e-04      1.042878e-06      0.000000e+00
     807         1.658486e-04      8.126346e-06      3.209776e-07
     808         1.642244e-04      1.070273e-05      8.490220e-07
     809         1.690389e-04      6.026159e-06     -4.201245e-07
     810         1.655831e-04      6.653114e-06      3.210057e-07
     811         1.664322e-04      4.670721e-06      0.000000e+00
     812         1.663947e-04      7.980866e-06      0.000000e+00
     813         1.653361e-04      1.081019e-05      3.624113e-07
     814         1.642110e-04      1.039731e-05      0.000000e+00
     815         1.678338e-04      1.109942e-05      6.601320e-08
     816         1.699753e-04      1.859162e-06     -1.091943e-06
     817         1.708363e-04      5.287895e-06     -1.389215e-06
     818         1.737797e-04      3.201037e-06     -2.576728e-06
     819         1.716096e-04     -1.409320e-07     -1.031739e-06
     820         1.740631e-04      5.407250e-07     -1.692217e-06
     821         1.718713e-04      1.682624e-08     -4.418007e-07
     822         1.731079e-04     -2.051393e-06     -6.865955e-07
     823         1.720089e-04     -3.291755e-06      0.000000e+00
     824         1.716499e-04      1.480845e-07      0.000000e+00
     825         1.700576e-04      1.033413e-05     -6.938878e-07
     826         1.718364e-04      8.632596e-06     -1.643672e-06
     827         1.740089e-04      6.049421e-06     -1.714672e-06
     828         1.711036e-04      3.985141e-06     -3.132260e-07
     829         1.700465e-04      3.209553e-06      0.000000e+00
     830         1.689751e-04      8.821205e-06     -8.405014e-08
     831         1.709327e-04      7.192996e-06     -3.458839e-07
     832         1.690771e-04      7.099900e-06      0.000000e+00
     833         1.683346e-04      1.108469e-05      0.000000e+00
     834         1.707781e-04      1.034169e-05     -2.649176e-07
     835         1.751053e-04      3.236267e-06     -1.442307e-06
     836         1.748000e-04      6.704686e-07     -9.011995e-07
     837         1.729591e-04      2.266201e-06      0.000000e+00
     838         1.745611e-04     -3.541844e-07      0.000000e+00
     839         1.732679e-04      8.380891e-06     -7.886181e-07
     840         1.748430e-04      5.695164e-06     -9.115534e-07
     841         1.717424e-04      6.278352e-06      0.000000e+00
     842         1.729531e-04      4.230895e-06      0.000000e+00
     843         1.720970e-04      9.763784e-06      0.000000e+00
     844         1.753878e-04      3.244383e-06      0.000000e+00
     845         1.745143e-04      6.826841e-06      0.000000e+00

 S O L U T I O N   T I M E   L O G (SEC)

     TOTAL TIME . . . . . . . . . . . . . . . . . . =      19.32
